	9.1	9.2	8	7	6	5	4	P	3	2	1	N
Candidatus Microthrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Candidatus Midichloria	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Nitrotoga	0.0	0.0	0.0	0.0	18.0	21.0	22.0	0.0	0.0	0.0	28.0	1.0
Candidatus Nostocoida	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Nucleicultrix	2.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Candidatus Odyssella	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Omnitrophus	23.0	1.0	0.0	0.0	265.0	321.0	265.0	7.0	0.0	20.0	64.0	0.0
Candidatus Ovatusbacter	5.0	0.0	0.0	0.0	15.0	9.0	54.0	0.0	0.0	8.0	43.0	0.0
Candidatus Paracaedibacter	67.0	10.0	0.0	0.0	13.0	20.0	50.0	1.0	0.0	24.0	34.0	0.0
Candidatus Piscichlamydia	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Planktoluna	307.0	37.0	0.0	0.0	501.0	338.0	412.0	8.0	0.0	163.0	500.0	0.0
Candidatus Planktophila	504.0	66.0	0.0	0.0	233.0	191.0	350.0	3.0	0.0	5.0	37.0	1.0
Candidatus Protochlamydia	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Regiella	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	3.0	0.0
Candidatus Riegeria	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Riesia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Candidatus Schmidhempelia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
Candidatus Soleaferrea	16.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Candidatus Solibacter	0.0	0.0	0.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
Candidatus Symbiobacter	32.0	9.0	0.0	0.0	522.0	746.0	277.0	13.0	0.0	56.0	773.0	5.0
Candidatus Tenderia	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Thiobios	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Candidatus Thiodiazotropha	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Tokpelaia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Candidatus Trichorickettsia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Candidatus Turbabacter	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Udaeobacter	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Xenohaliotis	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Caproiciproducens	0.0	0.0	0.0	0.0	7.0	5.0	40.0	0.0	0.0	7.0	7.0	0.0
Carboxylicivirga	5.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0
Carnobacterium	0.0	0.0	0.0	0.0	14.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0
Caryophanon	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Castellaniella	3.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Catellicoccus	0.0	0.0	0.0	0.0	10.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
Catenibacterium	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Catenuloplanes	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Caulobacter	121.0	18.0	0.0	0.0	204.0	97.0	707.0	0.0	0.0	114.0	115.0	0.0
Cavicella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	29.0	0.0
Cedecea	0.0	0.0	0.0	0.0	2.0	5.0	27.0	6.0	0.0	1.0	12.0	0.0
Cellulomonas	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Cellulosibacter	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellulosilyticum	1.0	0.0	0.0	0.0	2.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0
Cellvibrio	41.0	1.0	1.0	0.0	13.0	29.0	472.0	0.0	0.0	11.0	134.0	0.0
Cephaloticoccus	3.0	0.0	0.0	0.0	14.0	29.0	25.0	0.0	0.0	1.0	14.0	1.0
Cerasicoccus	12.0	1.0	0.0	0.0	15.0	8.0	26.0	0.0	0.0	0.0	5.0	1.0
Cereibacter	4.0	0.0	0.0	0.0	13.0	21.0	56.0	1.0	0.0	6.0	27.0	0.0
Cetobacterium	6.0	0.0	1.0	0.0	12.0	16.0	11.0	1.0	1.0	0.0	2.0	0.0
Chalicogloea CCALA 975	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chamaesiphon PCC-7430	0.0	0.0	0.0	0.0	4.0	7.0	2.0	0.0	0.0	2.0	5.0	0.0
Chelatococcus	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0
Chelonobacter	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Chiayiivirga	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
Chitinibacter	15.0	2.0	0.0	0.0	70.0	68.0	439.0	5.0	0.0	35.0	226.0	0.0
Chitinilyticum	3.0	0.0	0.0	0.0	5.0	6.0	18.0	0.0	0.0	12.0	39.0	0.0
Chitinimonas	4.0	0.0	0.0	0.0	12.0	25.0	22.0	1.0	0.0	8.0	62.0	0.0
Chitiniphilus	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Chitinivorax	38.0	4.0	0.0	1.0	85.0	78.0	12.0	2.0	0.0	3.0	9.0	0.0
Chitinophaga	1.0	0.0	0.0	0.0	2.0	8.0	2.0	0.0	0.0	1.0	23.0	0.0
Chlorobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Christensenellaceae R-7 group	35.0	1.0	0.0	0.0	105.0	129.0	160.0	4.0	0.0	22.0	107.0	0.0
Chromatium	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Chromobacterium	2.0	0.0	0.0	0.0	9.0	12.0	1.0	0.0	0.0	5.0	10.0	0.0
Chroococcidiopsis PCC-6712	0.0	0.0	0.0	0.0	15.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
Chryseobacterium	23.0	3.0	0.0	0.0	6.0	2.0	18.0	0.0	0.0	3.0	10.0	0.0
Chryseoglobus	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	1.0	0.0
Chryseolinea	4.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	10.0	0.0
Chryseomicrobium	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.0	0.0	0.0	4.0	0.0
Chthonobacter	9.0	2.0	0.0	0.0	31.0	16.0	82.0	0.0	0.0	3.0	20.0	0.0
Chthonomonas	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Chungangia	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ciceribacter	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0
Citreitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0
Citricoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Citrobacter	15.0	1.0	1.0	0.0	43.0	22.0	113.0	4723.0	0.0	8.0	181.0	4.0
Cloacibacterium	5.0	1.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	13.0	0.0
Clostridium sensu stricto 1	230.0	59.0	0.0	0.0	956.0	723.0	1221.0	17.0	0.0	242.0	338.0	40.0
Clostridium sensu stricto 10	0.0	0.0	0.0	0.0	0.0	1.0	22.0	0.0	0.0	0.0	0.0	0.0
Clostridium sensu stricto 11	4.0	0.0	0.0	0.0	12.0	33.0	31.0	0.0	0.0	3.0	6.0	0.0
Clostridium sensu stricto 12	8.0	0.0	0.0	0.0	52.0	29.0	69.0	1.0	0.0	6.0	20.0	0.0
Clostridium sensu stricto 13	1.0	2.0	0.0	0.0	36.0	47.0	65.0	0.0	0.0	29.0	26.0	0.0
Clostridium sensu stricto 14	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0
Clostridium sensu stricto 18	0.0	0.0	0.0	0.0	1.0	3.0	24.0	1.0	0.0	0.0	0.0	0.0
Clostridium sensu stricto 19	0.0	0.0	0.0	0.0	10.0	2.0	2.0	0.0	0.0	1.0	1.0	0.0
Clostridium sensu stricto 2	1.0	0.0	0.0	0.0	19.0	5.0	5.0	0.0	0.0	0.0	5.0	0.0
Clostridium sensu stricto 3	1.0	1.0	0.0	0.0	17.0	19.0	45.0	0.0	0.0	5.0	5.0	11.0
Clostridium sensu stricto 4	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Clostridium sensu stricto 5	3.0	0.0	0.0	0.0	14.0	6.0	11.0	0.0	0.0	0.0	9.0	0.0
Clostridium sensu stricto 6	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	0.0	2.0	2.0	0.0
Clostridium sensu stricto 7	0.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	2.0	0.0
Clostridium sensu stricto 8	0.0	0.0	0.0	0.0	13.0	18.0	25.0	0.0	0.0	14.0	5.0	0.0
Clostridium sensu stricto 9	11.0	7.0	0.0	0.0	27.0	17.0	31.0	0.0	0.0	10.0	9.0	0.0
Cnuella	0.0	0.0	0.0	0.0	3.0	2.0	7.0	0.0	0.0	5.0	0.0	0.0
Cohaesibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Cohnella	2.0	0.0	0.0	0.0	7.0	17.0	42.0	1.0	0.0	5.0	10.0	0.0
Coleofasciculus PCC-7420	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Collimonas	0.0	0.0	0.0	0.0	4.0	6.0	21.0	0.0	0.0	0.0	12.0	0.0
Collinsella	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Colwellia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Comamonas	141.0	61.0	0.0	0.0	433.0	416.0	578.0	4.0	0.0	136.0	962.0	12.0
Conexibacter	8.0	0.0	0.0	0.0	25.0	14.0	8.0	0.0	0.0	2.0	8.0	0.0
Confluentibacter	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0
Confluentimicrobium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Congregibacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Constrictibacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprobacter	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprococcus 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Coprococcus 2	0.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	1.0	1.0	0.0
Coprococcus 3	0.0	0.0	0.0	0.0	3.0	5.0	9.0	0.0	0.0	0.0	4.0	0.0
Coraliomargarita	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0
Corallococcus	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium 1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Cosenzaea	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0
Coxiella	40.0	12.0	0.0	0.0	82.0	76.0	82.0	1.0	0.0	10.0	78.0	6.0
Crassaminicella	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	0.0
Crenobacter	1.0	0.0	0.0	0.0	3.0	2.0	6.0	0.0	0.0	1.0	1.0	0.0
Crenothrix	3.0	0.0	0.0	0.0	9.0	10.0	9.0	1.0	0.0	1.0	6.0	0.0
Crinalium SAG 22.89	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Croceicoccus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Crocinitomix	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
Cronobacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	113.0	0.0	0.0	2.0	0.0
Cryobacterium	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Cryptanaerobacter	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0
Cryptobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Cupriavidus	1.0	0.0	0.0	0.0	2.0	8.0	3.0	0.0	0.0	0.0	12.0	43.0
Curvibacter	110.0	39.0	0.0	1.0	716.0	749.0	996.0	6.0	0.0	178.0	997.0	45.0
Cutibacterium	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyanobium PCC-6307	651.0	114.0	1.0	0.0	347.0	155.0	222.0	1.0	0.0	0.0	6.0	0.0
Cylindrospermum CENA33	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Cylindrospermum NQAIF308	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Cytophaga	7.0	1.0	0.0	0.0	14.0	28.0	136.0	0.0	0.0	7.0	49.0	1.0
DMER64	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSSD61	1.0	2.0	0.0	0.0	8.0	7.0	42.0	0.0	0.0	0.0	8.0	0.0
DSSF69	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Dapisostemonum CCIBt 3536	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Dechlorobacter	0.0	0.0	0.0	0.0	56.0	47.0	143.0	0.0	0.0	23.0	108.0	0.0
Dechloromonas	50.0	9.0	0.0	1.0	327.0	345.0	440.0	4.0	0.0	39.0	552.0	1.0
Dechlorosoma	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0
Deefgea	16.0	2.0	1.0	0.0	158.0	135.0	464.0	0.0	0.0	40.0	163.0	102.0
Defluviicoccus	0.0	1.0	0.0	0.0	4.0	14.0	34.0	0.0	0.0	0.0	2.0	0.0
Defluviimonas	3.0	1.0	0.0	0.0	28.0	14.0	67.0	2.0	0.0	41.0	26.0	0.0
Defluviitaleaceae UCG-011	6.0	0.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0
Dehalobacter	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Deinococcus	0.0	0.0	0.0	0.0	34.0	28.0	9.0	0.0	0.0	4.0	4.0	0.0
Delftia	2.0	0.0	0.0	0.0	32.0	118.0	652.0	3.0	0.0	24.0	86.0	0.0
Demequina	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0
Dendrosporobacter	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0
Denitratisoma	16.0	2.0	0.0	0.0	221.0	238.0	308.0	3.0	0.0	36.0	285.0	0.0
Denitromonas	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Derxia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Desemzia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Desmonostoc PCC-7422	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Desulfatiferula	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfatiglans	2.0	0.0	0.0	0.0	21.0	27.0	16.0	0.0	0.0	0.0	8.0	0.0
Desulfatirhabdium	0.0	0.0	0.0	0.0	2.0	10.0	3.0	0.0	0.0	0.0	5.0	0.0
Desulfatitalea	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Desulfitobacterium	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfobacca	5.0	0.0	0.0	1.0	26.0	32.0	51.0	0.0	0.0	4.0	28.0	0.0
Desulfobacter	0.0	0.0	0.0	0.0	4.0	1.0	10.0	0.0	0.0	0.0	1.0	0.0
Desulfobacterium	0.0	0.0	0.0	0.0	1.0	3.0	22.0	0.0	0.0	0.0	2.0	0.0
Desulfobulbus	1.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0
Desulfocapsa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Desulfomonile	2.0	0.0	0.0	0.0	16.0	15.0	66.0	0.0	0.0	4.0	9.0	0.0
Desulfonispora	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfoplanes	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfoprunum	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulforegula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Desulforhabdus	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfosporosinus	0.0	0.0	0.0	0.0	21.0	54.0	129.0	1.0	0.0	3.0	17.0	0.0
Desulfotomaculum	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0
Desulfovibrio	2.0	0.0	0.0	0.0	13.0	14.0	66.0	0.0	0.0	0.0	9.0	0.0
Desulfovirga	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0
Desulfurispora	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfuromonas	0.0	0.0	0.0	0.0	14.0	32.0	39.0	0.0	0.0	2.0	23.0	0.0
Dethiobacter	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Dethiosulfatibacter	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Devosia	158.0	17.0	0.0	1.0	458.0	299.0	1039.0	7.0	0.0	225.0	378.0	0.0
Dialister	1.0	0.0	0.0	0.0	10.0	11.0	1.0	0.0	0.0	0.0	6.0	0.0
Diaminobutyricimonas	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Diaphorobacter	5.0	3.0	0.0	0.0	27.0	29.0	30.0	0.0	0.0	2.0	32.0	0.0
Dichotomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Dickeya	8.0	6.0	0.0	0.0	47.0	22.0	208.0	6.0	0.0	7.0	471.0	88.0
Dictyoglomus	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Dietzia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
Dinghuibacter	1861.0	244.0	0.0	0.0	4734.0	2085.0	697.0	17.0	0.0	41.0	182.0	88.0
Diplorickettsia	0.0	0.0	0.0	0.0	37.0	39.0	72.0	0.0	0.0	5.0	72.0	31.0
Diplosphaera	0.0	0.0	0.0	0.0	9.0	15.0	28.0	0.0	0.0	3.0	31.0	1.0
Dissulfurimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Dokdonella	59.0	19.0	0.0	0.0	8.0	15.0	1.0	2.0	0.0	0.0	44.0	0.0
Dolichospermum NIES41	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Domibacillus	0.0	0.0	0.0	0.0	2.0	2.0	5.0	1.0	0.0	1.0	5.0	0.0
Dongia	2.0	1.0	0.0	0.0	31.0	19.0	66.0	1.0	0.0	31.0	15.0	0.0
Dorea	2.0	1.0	0.0	0.0	17.0	11.0	2.0	0.0	0.0	5.0	8.0	0.0
Duganella	41.0	3.0	0.0	0.0	166.0	451.0	2527.0	10.0	1.0	91.0	875.0	52.0
Dyadobacter	6.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0
Dyella	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	2.0	0.0
Dysgonomonas	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	6.0	1.0
Edwardsiella	0.0	0.0	0.0	0.0	0.0	0.0	16.0	39.0	0.0	0.0	2.0	0.0
Eggerthella	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Ekhidna	0.0	0.0	0.0	0.0	1.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
Elizabethkingia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Ellin6067	59.0	6.0	0.0	0.0	472.0	508.0	688.0	5.0	0.0	76.0	661.0	0.0
Elstera	3.0	0.0	0.0	0.0	2.0	0.0	87.0	0.0	0.0	0.0	4.0	0.0
Emticicia	6.0	1.0	0.0	0.0	19.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0
Enhydrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
Ensifer	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
Enterobacillus	1.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0
Enterobacter	28.0	2.0	0.0	0.0	58.0	37.0	97.0	2031.0	0.0	7.0	174.0	0.0
Enterococcus	22.0	8.0	1.0	1.0	89.0	61.0	140.0	78148.0	1.0	5.0	75.0	0.0
Enterorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Eoetvoesia	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Epulopiscium	1.0	0.0	0.0	0.0	13.0	15.0	15.0	1.0	0.0	6.0	12.0	0.0
Erwinia	3.0	0.0	0.0	0.0	23.0	24.0	259.0	33.0	0.0	13.0	239.0	0.0
Erysipelatoclostridium	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
Erysipelothrix	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae UCG-003	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae UCG-004	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae UCG-006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Erythrobacter	0.0	0.0	0.0	0.0	11.0	11.0	18.0	0.0	0.0	8.0	4.0	0.0
Escherichia-Shigella	68.0	16.0	4.0	5.0	151.0	144.0	209.0	537498.0	23.0	40.0	433.0	175.0
Ethanoligenens	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
Eubacterium	0.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0
Exiguobacterium	2.0	0.0	0.0	0.0	23.0	24.0	22.0	295.0	0.0	6.0	34.0	0.0
Extensimonas	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
FFCH5858	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
Fabibacter	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Facklamia	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalibacterium	56.0	6.0	0.0	0.0	154.0	103.0	93.0	2.0	0.0	22.0	63.0	148.0
Falsirhodobacter	0.0	0.0	0.0	0.0	1.0	1.0	6.0	0.0	0.0	3.0	2.0	0.0
Family XIII AD3011 group	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Family XIII UCG-001	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fastidiosipila	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Ferribacterium	20.0	2.0	0.0	0.0	27.0	20.0	69.0	0.0	0.0	0.0	36.0	21.0
Ferrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Ferritrophicum	1.0	0.0	0.0	0.0	27.0	63.0	161.0	2.0	0.0	10.0	93.0	0.0
Ferrovibrio	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0
Ferrovum	0.0	0.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	1.0	0.0
Ferruginibacter	16.0	3.0	0.0	0.0	136.0	73.0	49.0	1.0	0.0	10.0	68.0	9.0
Fibrobacter	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0
Fictibacillus	0.0	1.0	0.0	0.0	15.0	14.0	12.0	4.0	0.0	0.0	2.0	0.0
Filimonas	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Filobacterium	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fimbriiglobus	4.0	0.0	0.0	0.0	17.0	26.0	117.0	0.0	0.0	8.0	28.0	0.0
