readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
1fc5d046-d6c3-4c4e-9f3b-d0452ae49072	unclassified	0	0	0	0	1435	1
0b905068-2533-4539-aeeb-81f3d166ad00	unclassified	0	0	0	0	1465	1
695d530b-11b4-4771-a899-7bc9122c1ad8	unclassified	0	0	0	0	1498	1
59998e0c-22d7-4d9d-a41a-1ee227688e06	unclassified	0	0	0	0	2584	1
f97f6f9f-3ebd-4cff-946b-fb160cda3291	unclassified	0	0	0	0	1786	1
7c4bd4c8-f57b-499c-ab69-ac9bfb8dd286	unclassified	0	0	0	0	1481	1
1f4f9488-f284-4b9b-be24-917b9576343c	unclassified	0	0	0	0	1327	1
b65d8b37-e825-4401-b6fa-87731cd165e6	unclassified	0	0	0	0	1272	1
c750cd48-697f-4eb2-b65e-343511ff43d9	unclassified	0	0	0	0	1518	1
dbeabd39-abbc-4e3d-8448-cbfb40d26752	unclassified	0	0	0	0	1948	1
1810b1b2-739c-45d5-9d9d-013c205764f3	unclassified	0	0	0	0	1530	1
82d0d397-31ad-4823-b3a1-af3c75f2b5fb	unclassified	0	0	0	0	1740	1
c9d5fd84-a9af-42f6-b624-e4008cb56445	unclassified	0	0	0	0	1437	1
951c2633-e30f-4c85-b12a-5e86c049449a	unclassified	0	0	0	0	1506	1
1720ea92-bdce-4269-b700-2f831ca0e354	unclassified	0	0	0	0	1618	1
ecff0907-604b-4a45-a2c9-7898954ef8b1	unclassified	0	0	0	0	1619	1
0d11c160-d7bc-4cb1-bb43-f73dff78e992	unclassified	0	0	0	0	1639	1
89cff1e4-0c2d-4dc3-9704-a095a67902f7	unclassified	0	0	0	0	1385	1
cd4567c7-7b52-4797-aa79-ecb500b044c5	unclassified	0	0	0	0	1808	1
c0efd7eb-893a-4f1c-a1f3-c7b63bcd185b	unclassified	0	0	0	0	1527	1
35c03651-8420-4d75-9b19-bb04b231d9ef	unclassified	0	0	0	0	1495	1
e86c78f5-021a-4475-a4f1-3a826d26d16c	unclassified	0	0	0	0	1106	1
101ab03d-950c-4417-8994-a3fc5200f2aa	unclassified	0	0	0	0	1481	1
9d98bfd3-cd10-4fd1-81f6-069ba00bde41	unclassified	0	0	0	0	1496	1
7e6e64aa-00c2-495d-b86e-54f0f22a1566	unclassified	0	0	0	0	2096	1
4e49c21f-273c-4314-be9a-b5ac56633d25	unclassified	0	0	0	0	1129	1
f9762bc5-6459-4af7-9394-a561e7b0a2e0	unclassified	0	0	0	0	1349	1
b32ba6ff-294b-4056-a2b7-c814124b5342	unclassified	0	0	0	0	1430	1
6980adc0-e357-45bf-9434-74e063388b1e	unclassified	0	0	0	0	1558	1
89989553-041f-473d-a01b-632eb5cd2d71	unclassified	0	0	0	0	1243	1
d4e8caf8-bffe-4b9e-bb5f-26941e71ab5e	unclassified	0	0	0	0	1439	1
d0b381e2-2f74-4b6a-a014-50d411939f8c	unclassified	0	0	0	0	1446	1
f2a6c1a6-a288-453e-9ac6-b5c70225f27c	unclassified	0	0	0	0	1028	1
773d4918-b53a-4261-aeaa-74b9ff44a557	unclassified	0	0	0	0	1488	1
a0911efa-1e03-4a91-ace4-301a5cd71f59	unclassified	0	0	0	0	1607	1
81837a59-4e43-4fb7-9f24-a2e1be7e4c75	unclassified	0	0	0	0	1472	1
ec926782-f911-4930-84eb-3d86d05b8c6c	unclassified	0	0	0	0	2034	1
ed638b4d-9774-4ef9-bf2f-0d1416617d2d	unclassified	0	0	0	0	1652	1
3cc7cb2e-ed17-4564-8f82-a220553b557c	unclassified	0	0	0	0	1394	1
b63431b3-504f-439d-9ba9-cfa17a4b17d1	unclassified	0	0	0	0	1493	1
bb3a9165-2540-4e17-b013-68a753bb6f99	unclassified	0	0	0	0	1426	1
67be0704-7ff2-409d-97c4-a949581fbabd	unclassified	0	0	0	0	1483	1
4f6a08ac-165b-451a-b0a5-652c3d7b74b6	DQ816502.1.1459	3497	64	64	23	1507	2
4f6a08ac-165b-451a-b0a5-652c3d7b74b6	KT985369.1.1406	3502	64	64	23	1507	2
b84c89c3-9acd-466a-9391-dc2e3b4edf60	unclassified	0	0	0	0	1359	1
f3fbc463-29ac-43d1-84ea-8f70db36f973	unclassified	0	0	0	0	1497	1
8d5326cb-696e-4159-b3ec-41354a06a46f	unclassified	0	0	0	0	1501	1
3ae5bdb7-a1c0-4c74-8118-77e169f240f3	unclassified	0	0	0	0	1885	1
552ab8b4-b3d0-4072-8fff-773cb1e4b1f3	unclassified	0	0	0	0	4439	1
e4c27786-2655-4aa7-9194-7a3596f4c0ac	unclassified	0	0	0	0	1015	1
ba34a3d4-1008-4578-9b8c-178e1b64d572	unclassified	0	0	0	0	1184	1
20ecee7a-316d-4368-8c86-3eaabd5b3cfa	unclassified	0	0	0	0	1189	1
32389a07-23fb-40d4-893b-c27f1a0f5a9f	unclassified	0	0	0	0	2146	1
77ef6ae7-08c6-4d8c-bc10-ca993ad8a677	unclassified	0	0	0	0	1479	1
882ebeec-c07e-4d96-ab87-4b078043b097	unclassified	0	0	0	0	1485	1
3e6ff2b1-623f-411c-b75f-5e31d8d12cd6	unclassified	0	0	0	0	1621	1
c8fe3883-8fc6-413b-af58-e9b0f1527630	unclassified	0	0	0	0	1729	1
2cf37dbf-b76b-40b1-961e-46550e3be8f9	unclassified	0	0	0	0	1324	1
2c576504-62c1-4e4d-907f-933291db7e8f	JN440524.1.1430	1593	121	121	26	1387	2
2c576504-62c1-4e4d-907f-933291db7e8f	EU705218.1.1279	1853	121	121	26	1387	2
ca37f8fd-74db-40f4-811f-a37c1a1f737c	unclassified	0	0	0	0	1972	1
759e6166-fd61-4a26-b06d-0170c424e492	unclassified	0	0	0	0	1459	1
8ca363ef-aa38-4d5d-aae0-a34fbf6ef3aa	unclassified	0	0	0	0	1813	1
943712cf-4bdd-43e3-9633-2bbefb6f08c1	unclassified	0	0	0	0	1535	1
7cb90ff8-a192-4fa1-a880-4dc368070d8d	unclassified	0	0	0	0	1517	1
0ebec596-6ccd-4ae4-8289-71ff6747fc36	unclassified	0	0	0	0	3336	1
b9918972-4c53-42e3-8b39-b4727c452847	unclassified	0	0	0	0	3900	1
2775c2c1-3194-4b7e-a2f7-4ec547c444ec	unclassified	0	0	0	0	1656	1
7101c9fa-7305-467a-8d1b-58b0fbe9428c	unclassified	0	0	0	0	1188	1
9c31678d-997c-4189-8439-2b4cf0964aa5	unclassified	0	0	0	0	2092	1
c16db84f-d420-4a79-b2db-b1ddeef7c7c5	unclassified	0	0	0	0	1523	1
6bad694f-163d-4507-a0c5-7a39d086581b	unclassified	0	0	0	0	4070	1
d6ccfb67-38dd-4e3c-a127-98cea24ec78e	unclassified	0	0	0	0	4078	1
051be8ad-d4c5-4181-9e5c-3c61fb349b58	unclassified	0	0	0	0	1410	1
85c04269-0d6c-40c7-8c0b-d78682d039b6	unclassified	0	0	0	0	1350	1
706398b0-04d0-4120-9928-326a5e715e0f	unclassified	0	0	0	0	1442	1
00049e93-c661-4a15-92ae-b31f6f5e83ae	unclassified	0	0	0	0	1457	1
5350661b-0a38-4f44-893a-e9cebb0fbd38	unclassified	0	0	0	0	1432	1
e0c1c8c9-4ef5-44ba-8291-3735680e6f5a	unclassified	0	0	0	0	1532	1
