	megablast	blastn	qiime_blastn	qiime_sklearn	mapseq	centrifuge	kraken2	minimap2(12)	mothur(6)	idtaxa	rdp	sintax	spingo(8)	gt
1def6499-9fb5-4c3a-8194-4158f4b8011e			Dikarya											
1df32162-1c95-4037-ac26-8497f9d4a07b			Dikarya											
1df9bead-8f58-43f3-a1ed-8967a10f0d9a			Dikarya											
1dfe851e-2c48-4913-91ac-00749c4763ed	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1dff1a35-a66c-40fc-bb9b-e644aae36e70	Pseudomonadaceae	Pseudomonadaceae		Dikarya	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae		Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae
1dff9699-18d2-4928-af9a-184a95f71d16			Enterobacteriaceae											
1e00214f-1d58-4573-b432-8318786e4077	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e0510e0-babe-48a5-8803-55cd1e102cb1	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e076ee0-0e4f-4cc9-8989-5254792641ca			Dikarya											
1e08d05a-1b1b-46c0-8357-58aa673e155e	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
1e0a30fa-20a9-48c9-9386-13541f888957			Dikarya											
1e138fe3-e4d1-4de8-86a0-7397ad2c4448	Lactobacillaceae	Lactobacillaceae		Dikarya	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
1e14b2ed-f31f-4de0-b67d-a6165984bb97			Pseudomonadaceae											
1e159ad3-a3d0-46a5-931a-a706e8eac2bd	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e165496-33a2-4dbc-a07f-2ad6bb19b2f4			Dikarya											
1e1f25ac-7492-4d5a-bf49-48947d5bc348			Listeriaceae											
1e252b03-296b-4a77-a640-ff38bb101e27			Dikarya											
1e2e056d-845c-407a-8098-3b89dc51dff3			Dikarya											
1e2e0908-d2e4-4a14-bee2-1b6568e15505			Staphylococcaceae											
1e305b0d-8d31-4b0e-a29e-cfabcbf0534b			Enterobacteriaceae											
1e3926a4-2f13-4e61-bdfa-16140e3d66cd			Dikarya											
1e3e4730-a5e2-432b-8ef9-1ce2e8080370	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
1e3f6d80-b197-4311-a648-348eb27578fc	Enterococcaceae	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
1e43dda9-64aa-48f4-a756-53500b6c6006	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e46027f-b42e-41e2-9c56-e97be0c8f3af			Dikarya											
1e4c2d62-a7f9-4f8a-9ae6-d681d4beee64	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e4e755a-4004-4997-953d-76115b4e2604	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e51299f-2187-4464-894b-fce81f435825	Enterobacteriaceae			Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e572fa7-b750-44d9-a185-35d541733275			Dikarya											
1e5ab30d-bf95-42dd-a9aa-c71927aff28b			Listeriaceae											
1e5e5e62-c44c-4009-a516-01c42bccb654	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e62c28c-e5ea-4dce-9911-a5d4f9c7c018	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
1e6abb63-743f-45ce-a8f6-ea1543dd9b93			Enterobacteriaceae											
1e6d7e69-d1f1-4b23-a5f3-a4d6ec2414d4	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e6e5adf-9b29-44ef-963f-aee9520bad63	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
1e741aa5-1d04-463c-8003-032de0757c65			Lactobacillaceae											
1e7be3b8-b61a-4c6f-9ebf-aafee388dd07			Enterobacteriaceae											
1e7c1c0d-fac9-4272-9c4c-6566f6eb5a96	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e80b6fd-ebfd-43da-af21-5cc3921f71af			Enterobacteriaceae											
1e89876a-24f7-4db5-a8ee-d69c14cc4dff			Dikarya											
1e8a7ae1-23b2-49d0-9299-13c52e481d21			Listeriaceae											
1e8b62e2-d7fd-474b-97cb-76eb07a30d28			Dikarya											
1e8b89fc-8660-4188-9bdf-a92f6bb37d82			Dikarya											
1e9304f6-2aea-4d45-9967-df6ecd05576b	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e971e69-9267-489a-8160-1df77e8ceee6	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1ea10dd3-a961-44a1-b3d7-19621b76da9f			Enterobacteriaceae											
1eac2c27-62cc-4a28-a493-1645b98d389e			Dikarya											
1ead7f27-33ef-4695-94ec-63a9b423778b	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1eadba1b-b9eb-417a-84fb-35bbd585a5bb			Dikarya											
1eb54670-6c4a-419f-af44-22eccb74f8e3	Listeriaceae			Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae
1eb5dd8e-f0b5-4178-a8a2-1ff80096e4cd	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1eb84e1a-16c6-4378-bda8-22d3a4f09002			Lactobacillaceae											
1ebd22a6-2cfd-4644-9465-db046038dec6			Dikarya											
1ebea1d8-f587-49ba-ad7a-1d2014a3c557			Dikarya											
1ec0aa06-0138-4517-9328-3de24e832913			Dikarya											
1ec0bf81-9611-4c0d-9afc-f700a1be39fa			Enterobacteriaceae											
1ec18108-fe13-4ac8-8b89-5f4c0b0eae6e	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Pasteurellaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1ec2ed5b-c2bc-4a7e-b25e-39c842336083			Dikarya											
1ec3b38a-4821-444f-a82d-26837769089b			Enterobacteriaceae											
1ec6eac2-b552-4c2d-b037-9e57c449e791			Enterobacteriaceae											
1ec8da4d-8cf5-4969-b928-d03733c6bd9d	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1ec9f932-6f9d-47f9-bc23-04c74a472b3f	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Bacillaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
1ed51ef1-552d-45b1-9a4b-40666873038e			Dikarya											
1ed5577f-a14e-453b-84bb-991694f4469e			Enterobacteriaceae											
1ed7830a-c58d-4d7e-bde5-188a671cb421	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1ed892ea-41f8-4b36-94e9-52a092ec8bd0			Enterobacteriaceae											
1edf8ea5-b624-4105-ab02-b531ab4bd60e			Dikarya											
1eec0a57-eac6-4533-8a79-98ed58ce65e0	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
1ef0e1f2-c664-4aab-afc2-5f5f5e0c5763	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1ef1b865-9155-4699-a247-32ea2ea6f7ed	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1efbbc5a-0979-4a3c-9b6f-680b0abbd2a1	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1efcddbf-abff-4814-86e6-6be1eebdad40	Listeriaceae	Listeriaceae		Dikarya	Listeriaceae	Carnobacteriaceae	Bacillaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
1efddaa9-a3f4-46f8-9761-fc8acee3b0ae	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1f027e1e-4b6b-4e66-a012-dc2c1e750c83			Dikarya											
1f0582e4-daaa-483f-83b6-fcc36a82d5f0	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f05f7c5-aabb-4769-92fa-abd743224a76			Enterobacteriaceae											
1f069681-5f9d-4561-a8e4-2e46a74b8f9d			Dikarya											
1f0707b6-74a7-4702-85a3-e065673311db			Enterobacteriaceae											
1f0bf401-e6de-4425-ab3e-fbe96387c451	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f0e1249-b42b-42a5-b040-f149c7d74f0c			Listeriaceae											
1f0f19b6-b8aa-4b9d-b496-2f03fa3d36d0			Dikarya											
1f125163-a7f3-4531-8d09-d1f5fb14708b			Enterobacteriaceae											
1f127c98-7ad4-4f81-b0e0-8d8afa037b6b	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f15628c-a2a4-404e-b02e-7ff0841452a9			Dikarya											
1f15ecff-fbc9-435f-9309-9cd5e1a6ecd1			Dikarya											
1f1b830d-ef47-446b-83e6-61290efeb5da	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f1e0dbf-f7ab-4dab-8419-5dfd212207fb	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f1f6cfc-2602-4a09-abcd-9dcbb082e06c			Enterobacteriaceae											
1f203dd4-e8b5-4062-9c78-e5a28f39d56d	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1f2055af-9ef2-4534-b496-4f593dad2cbc			Dikarya											
1f276e80-100e-4165-97de-876882a29ac1			Staphylococcaceae											
1f2a956a-0cac-4553-b00a-721ddcbcc442			Dikarya											
1f2d4b77-2998-4bfe-8a11-467753507dc5			Dikarya											
1f334e71-dc7a-4fa0-908a-5d5fdb818440	NS11-12 marine group	NS11-12 marine group		Dikarya	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
1f36629a-55a7-4195-ad64-f38ce3ed7a78			Dikarya											
1f3b32d1-8ae8-44b6-95ac-a16ea10a007a			Enterobacteriaceae											
1f3b4bce-1f45-4f9e-ad9f-04438daebd86	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1f3bfa78-7dcb-4631-8651-89f4880a777a	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f3d83df-eb3f-4a57-8a19-aa0d7238720a	Bacillaceae			Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1f3e634c-ad6b-482f-8b9c-03ae21a3f898			Staphylococcaceae											
1f3fe352-c08d-43a1-a562-b0c59e786ce8			Dikarya											
1f4960fb-6df0-4f2b-a8db-bed0f2044b7e			Enterobacteriaceae											
1f58b5a7-dad1-42bd-9182-7b028c97b990	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1f592b92-e6d7-468b-9d0c-8b717262e027	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f5bfaf8-7a78-49d3-961e-a7c5fa05b26d	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f5d2bbb-bc65-4f4d-927b-f88057a55988			Dikarya											
1f64bfb3-08a6-4450-86f6-c8542334f84d	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f6cb915-6ebc-4c46-a996-581fba29b8f1			Enterobacteriaceae											
1f6e5445-0166-4337-9005-ce56781a135a	Bacillaceae			Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1f7e5ee7-9504-4f28-9d61-d56fe6140a93	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1f8127c7-f6bd-4033-a4c1-b46dbaf831ed			Dikarya											
1f8427fd-51c1-4ce2-9f17-72e9f8733630			Dikarya											
1f855209-ad8e-471b-9ba9-52b2ff9d56b4			Enterobacteriaceae											
1f858eb3-01c7-4b18-ba84-0eeb33bd69ae			Dikarya											
1f899c82-aef4-454d-aaee-7e81d99a9b6d			Enterobacteriaceae											
1f8dae30-2de0-468f-9be7-cc4e43073cc4			Listeriaceae											
1f941ac5-2940-4962-9460-c5bd9b259096	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1f95f2ad-3fa1-413d-ac18-bd23a1048086	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
1f98f573-4939-437f-843f-e9944eca136e	Enterococcaceae	Enterococcaceae		Dikarya	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
1f99015e-3178-4cb0-9a22-ca5308f0ea12	Bacillaceae	Bacillaceae		Bacillaceae	Enterobacteriaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1fa36118-8c54-41ce-8e9c-372a46b811ee			Enterobacteriaceae											
1fa8f506-e003-432b-b862-2dcc07795fc9			Dikarya											
1faeba2c-265a-4edc-9b03-05cee68d7ecd			Enterococcaceae											
1fb096a3-4aa8-48d9-a45e-ba9cf6e5fa72	Enterococcaceae	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
1fb3f3b8-cd2d-4bc1-94d2-7b181f31531b	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1fb71d5e-8a11-4f24-b633-d812d9d570d2	Bacillaceae			Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1fc0b06d-8a11-4502-ba1d-9b46400b2a54	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1fc1df70-02ab-4f20-ac29-49d7f5304502	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1fc2eb07-1ed5-4169-afb1-e9b73563c494	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1fc348c9-6e5c-49d3-a4eb-86e5c8755f20			Dikarya											
1fc37148-22cd-4389-b2c0-1ce24acbbb7e	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
1fc89c13-93c3-408b-b813-51a75d22b693			Dikarya											
1fca9127-d39e-4b25-bb3a-5e31be7c401f			Enterobacteriaceae											
1fd85b45-98d3-49ec-979d-eba7ab705b08			Enterobacteriaceae											
1fd88d7d-e8d8-4748-a5ba-a2edaab06747			Staphylococcaceae											
1fdac12f-0883-42e5-b547-eee232eea002			Staphylococcaceae											
1fdc4ff0-db93-4d3b-b94e-02b3aac5c48b	Listeriaceae	Listeriaceae		Dikarya	Listeriaceae		Listeriaceae	Listeriaceae		Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae	Listeriaceae
1fdc7fc1-7855-43a0-b5a9-d1d46750694f			Listeriaceae											
1fde1f0f-1ae0-4de8-a5d4-0568d5c8da20			Enterobacteriaceae											
1fe51fd0-90a1-4c52-949f-3bfde8334545	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1fe6c659-9b5c-4454-bb85-6aec58c06292	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1fe93bae-87d5-4557-b656-6cdafffc11f3			Staphylococcaceae											
1fea3c0d-df76-49fe-a1c8-0c9f949542d2	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1fec4005-784c-423a-a673-2c7bd18fd6a0			Staphylococcaceae											
1ff4912e-6f28-45c1-985b-22167ad528d7			Enterobacteriaceae											
1ff49888-0fbc-4c45-9438-fc5f9b80baba			Dikarya											
1ff5f0da-98c1-4cd8-bfc6-5e54fe58e9fa			Dikarya											
1ff808f4-b0a6-4695-9a40-bbcaf4c855d5	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
1ff9f989-837d-44a0-baca-7fd90bee1d80	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1ffc6fae-2de0-47bb-aaea-dab32cda5fba			Lactobacillaceae											
1ffd73f5-ec4b-41a6-883c-910ee8f138ab	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1ffdca9c-5170-49d7-8987-4a22cf15e4df	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1fff9ec2-d1f3-49cf-9c02-f139088d14b8			Dikarya											
20027639-c4ac-46d7-88fe-2eea3eec823b	Enterobacteriaceae			Listeriaceae	Enterobacteriaceae	Staphylococcaceae	Enterobacteriaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
20046192-bb0a-4c33-a7e0-b031dceb48d5			Dikarya											
200d8b7d-11e3-4bbd-92e0-49d09b8b297f			Enterobacteriaceae											
201313a0-196f-4302-96a7-356b94e73f81			Enterobacteriaceae											
20157c2a-87fb-4144-977f-9f0090481211	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
20169476-6227-4110-b2c3-958c29ff693f			Dikarya											
2017a0a1-8287-4527-93d2-78a89bb765cb	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
20182912-07d7-4e78-a483-2c671831a7b7	Lactobacillaceae			Dikarya	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
201b3c49-6921-4554-a55e-b657df2ca112			Dikarya											
201e1a60-2ff4-4ad2-acc1-beaebf9fc4f3			Dikarya											
201ecca4-e2a0-49f2-b030-9e10e7d10f8b			Listeriaceae											
202b3ec0-3961-4c6a-93c2-b1b6544f387a	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
